Status,Due.Date,Contract.Type,Quantity,Size,Shape,Base.Cost,Color,Sales.Price,Market,Plant,Market.Price,Quote.Key
lost,10/26/17,Fixed Long,26,large,round,217,red,273,Automotive,Indiana,207.55,Quote4535
lost,3/17/17,Index Long,68,large,round,197.75,red,258.58,Automotive,Michigan,228.55,Quote4536
lost,3/17/17,Index Long,68,large,round,197.75,red,258.58,Automotive,Michigan,228.55,Quote4537
lost,3/17/17,Index Long,8,medium,round,197.75,red,265.58,Automotive,Michigan,228.55,Quote4538
lost,3/17/17,Index Long,8,large,round,197.75,red,248.08,Automotive,Michigan,228.55,Quote4539
lost,3/17/17,Index Long,44,large,round,197.75,red,258.58,Automotive,Michigan,228.55,Quote4540
lost,3/17/17,Index Long,16,medium,round,197.75,red,265.58,Automotive,Michigan,228.55,Quote4541
lost,3/17/17,Index Long,10,medium,round,197.75,red,265.58,Automotive,Michigan,228.55,Quote4542
lost,3/17/17,Index Long,81,large,round,197.75,red,258.58,Automotive,Michigan,228.55,Quote4543
lost,3/17/17,Index Long,13,medium,round,197.75,red,269.78,Automotive,Michigan,228.55,Quote4544
lost,3/17/17,Index Long,13,medium,round,197.75,red,269.78,Automotive,Michigan,228.55,Quote4545
lost,10/26/17,Fixed Long,15,large,round,217,red,273,Automotive,Indiana,207.55,Quote4546
lost,3/17/17,Index Long,187,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4547
lost,3/17/17,Index Long,27,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4548
lost,3/17/17,Index Long,27,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4549
lost,3/17/17,Index Long,10,large,round,197.75,red,247.73,Automotive,Michigan,228.55,Quote4550
lost,3/17/17,Index Long,48,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4551
lost,3/17/17,Index Long,48,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4552
lost,3/17/17,Index Long,24,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4553
lost,3/17/17,Index Long,24,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4554
lost,3/17/17,Index Long,89,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4555
lost,3/17/17,Index Long,89,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4556
lost,10/26/17,Fixed Long,0,large,round,217,red,273,Automotive,Indiana,207.55,Quote4557
lost,3/17/17,Index Long,74,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4558
lost,3/17/17,Index Long,74,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4559
lost,3/17/17,Index Long,33,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4560
lost,3/17/17,Index Long,33,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4561
lost,3/17/17,Index Long,536,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4562
lost,3/17/17,Index Long,536,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4563
lost,3/17/17,Index Long,461,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4564
lost,3/17/17,Index Long,461,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4565
lost,3/17/17,Index Long,335,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4566
lost,3/17/17,Index Long,335,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4567
lost,10/26/17,Fixed Long,33,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4568
lost,3/17/17,Index Long,435,large,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4569
lost,3/17/17,Index Long,435,large,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4570
lost,3/17/17,Index Long,226,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4571
lost,3/17/17,Index Long,226,medium,round,197.75,red,267.75,Automotive,Michigan,228.55,Quote4572
lost,3/17/17,Index Long,231,medium,round,197.75,red,274.75,Automotive,Michigan,228.55,Quote4573
lost,3/17/17,Index Long,231,medium,round,197.75,red,274.75,Automotive,Michigan,228.55,Quote4574
lost,3/17/17,Index Long,268,medium,round,197.75,red,261.73,Automotive,Michigan,228.55,Quote4575
lost,3/17/17,Index Long,55,medium,round,197.75,red,265.23,Automotive,Michigan,228.55,Quote4576
lost,3/17/17,Index Long,55,medium,round,197.75,red,265.23,Automotive,Michigan,228.55,Quote4577
lost,3/17/17,Index Long,69,large,round,197.75,red,285.53,Automotive,Michigan,228.55,Quote4578
lost,10/26/17,Fixed Long,161,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4579
lost,3/17/17,Index Long,56,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4580
lost,3/17/17,Index Long,35,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4581
lost,3/17/17,Index Long,35,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4582
lost,3/17/17,Index Long,43,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4583
lost,3/17/17,Index Long,43,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4584
lost,3/17/17,Index Long,366,large,round,197.75,red,285.53,Automotive,Michigan,228.55,Quote4585
lost,3/17/17,Index Long,49,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4586
lost,3/17/17,Index Long,10,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4587
lost,3/17/17,Index Long,33,medium,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4588
lost,3/17/17,Index Long,33,medium,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4589
won,12/11/17,Fixed Long,40,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4590
lost,10/26/17,Fixed Long,0,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4591
lost,3/17/17,Index Long,43,medium,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4592
lost,3/17/17,Index Long,119,large,round,197.75,red,261.73,Automotive,Michigan,228.55,Quote4593
lost,3/17/17,Index Long,28,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4594
lost,3/17/17,Index Long,19,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4595
lost,3/17/17,Index Long,37,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4596
lost,3/17/17,Index Long,55,large,round,197.75,red,285.53,Automotive,Michigan,228.55,Quote4597
lost,3/17/17,Index Long,37,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4598
lost,3/17/17,Index Long,55,large,round,197.75,red,285.53,Automotive,Michigan,228.55,Quote4599
lost,3/17/17,Index Long,22,large,round,197.75,red,258.23,Automotive,Michigan,228.55,Quote4600
lost,3/17/17,Index Long,368,large,round,197.75,red,286.65,Automotive,Michigan,228.55,Quote4601
lost,10/26/17,Fixed Long,164,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4602
lost,3/17/17,Index Long,368,large,round,197.75,red,286.65,Automotive,Michigan,228.55,Quote4603
lost,10/26/17,Fixed Long,147,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4604
won,7/17/17,Variable Medium,16,medium,round,216.3,red,271.39,Logistics,Indiana,214.2,Quote4605
won,7/17/17,Variable Medium,16,medium,round,211.75,red,269.15,Logistics,Indiana,214.2,Quote4606
lost,10/26/17,Fixed Long,80,large,round,217,red,275.45,Automotive,Indiana,207.55,Quote4607
won,7/17/17,Variable Medium,16,medium,round,216.3,red,261.24,Logistics,Indiana,214.2,Quote4608
won,7/17/17,Variable Medium,16,medium,round,216.3,red,275.24,Logistics,Indiana,214.2,Quote4609
won,7/17/17,Variable Medium,16,large,round,214.55,red,254.45,Logistics,Indiana,214.2,Quote4610
lost,10/26/17,Fixed Long,1,large,round,217,red,256.2,Automotive,Indiana,207.55,Quote4611
lost,10/26/17,Fixed Long,1,large,round,217,red,255.15,Automotive,Indiana,207.55,Quote4612
lost,10/26/17,Fixed Long,1,large,round,217,red,275.45,Automotive,Indiana,207.55,Quote4613
lost,1/9/17,Variable Medium,32,large,round,182.35,red,396.62,Agriculture,New York,215.6,Quote4614
lost,10/26/17,Fixed Long,4,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4615
lost,10/26/17,Fixed Long,52,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4616
lost,1/10/17,Fixed Long,256,medium,round,182.35,red,238,Automotive,Illinois,215.6,Quote4617
lost,10/26/17,Fixed Long,11,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4618
lost,1/10/17,Fixed Long,92,large,round,182.35,red,220.57,Construction,Ohio,215.6,Quote4619
lost,1/10/17,Fixed Long,27,large,round,182.35,red,220.57,Manufacturing,Ohio,215.6,Quote4620
lost,1/10/17,Fixed Long,62,large,round,182.35,red,215.32,Manufacturing,Ohio,215.6,Quote4621
lost,1/10/17,Fixed Long,307,large,round,182.35,red,215.32,Agriculture,Ohio,215.6,Quote4622
won,12/11/17,Fixed Long,40,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4623
lost,10/26/17,Fixed Long,3,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4624
lost,1/10/17,Fixed Long,149,large,round,182.35,red,215.32,Construction,Ohio,215.6,Quote4625
lost,10/26/17,Fixed Long,0,large,round,217,red,253.75,Automotive,Indiana,207.55,Quote4626
lost,10/26/17,Fixed Long,6,large,round,217,red,261.45,Automotive,Indiana,207.55,Quote4627
won,10/28/16,Spot,80,medium,round,206.43,red,272.3,Automotive,Michigan,164.15,Quote4628
won,10/28/16,Spot,84,medium,round,206.43,red,272.3,Automotive,Michigan,164.15,Quote4629
won,10/28/16,Spot,180,medium,round,206.43,red,261.8,Automotive,Michigan,164.15,Quote4630
won,10/28/16,Spot,104,large,round,206.43,red,261.8,Automotive,Michigan,164.15,Quote4631
won,10/28/16,Spot,96,large,round,206.43,red,261.8,Automotive,Michigan,164.15,Quote4632
won,10/28/16,Spot,32,medium,round,206.43,red,272.3,Automotive,Michigan,164.15,Quote4633
lost,10/26/17,Fixed Long,0,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4634
won,10/28/16,Spot,20,large,round,206.43,red,268.94,Automotive,Ohio,164.15,Quote4635
won,10/28/16,Spot,8,large,round,206.43,red,268.94,Automotive,Ohio,164.15,Quote4636
lost,10/11/16,Index Medium,1166,large,round,217,red,264.95,Agriculture,Indiana,173.6,Quote4637
lost,10/11/16,Index Medium,638,large,round,217,red,254.45,Agriculture,Indiana,173.6,Quote4638
lost,10/11/16,Index Medium,423,medium,round,217,red,257.32,Agriculture,Indiana,173.6,Quote4639
lost,10/11/16,Index Medium,422,large,round,217,red,254.45,Agriculture,Indiana,173.6,Quote4640
lost,10/11/16,Index Medium,237,large,round,217,red,254.45,Agriculture,Indiana,173.6,Quote4641
lost,10/11/16,Index Medium,223,large,round,217,red,264.95,Agriculture,Indiana,173.6,Quote4642
lost,10/11/16,Index Medium,202,large,round,217,red,264.95,Agriculture,Indiana,173.6,Quote4643
lost,10/11/16,Index Medium,113,medium,round,217,red,274.75,Agriculture,Indiana,173.6,Quote4644
lost,10/26/17,Fixed Long,3,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4645
lost,10/26/17,Fixed Long,3,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4646
lost,10/26/17,Fixed Long,2,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4647
lost,10/26/17,Fixed Long,4,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4648
lost,10/26/17,Fixed Long,2,large,round,217,red,273,Automotive,Indiana,207.55,Quote4649
lost,10/26/17,Fixed Long,1,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4650
lost,11/29/16,Fixed Medium,13,large,round,180.25,red,219.45,Automotive,Ohio,195.3,Quote4651
lost,11/29/16,Fixed Medium,9,medium,round,180.25,red,222.95,Automotive,Ohio,195.3,Quote4652
won,12/11/17,Fixed Long,80,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4653
lost,10/26/17,Fixed Long,72,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4654
lost,11/29/16,Fixed Medium,9,large,round,180.25,red,219.45,Automotive,Ohio,195.3,Quote4655
lost,10/26/17,Fixed Long,5,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4656
lost,10/26/17,Fixed Long,22,large,round,217,red,281.75,Automotive,Indiana,207.55,Quote4657
won,12/9/16,Fixed Long,20,large,round,143.5,red,187.11,Furniture,New York,205.1,Quote4658
lost,10/26/17,Fixed Long,272,large,round,217,red,275.45,Automotive,Indiana,207.55,Quote4659
lost,10/26/17,Fixed Long,87,large,round,217,red,256.2,Automotive,Indiana,207.55,Quote4660
won,12/9/16,Fixed Long,97,medium,round,143.5,red,217,Furniture,New York,205.1,Quote4661
won,12/9/16,Fixed Long,48,large,round,143.5,red,203.42,Furniture,New York,205.1,Quote4662
lost,10/26/17,Fixed Long,178,large,round,217,red,276.5,Automotive,Indiana,207.55,Quote4663
won,12/9/16,Fixed Long,604,large,round,143.5,red,224.42,Furniture,New York,205.1,Quote4664
won,12/9/16,Fixed Long,443,large,round,143.5,red,224.42,Furniture,New York,205.1,Quote4665
lost,10/26/17,Fixed Long,417,large,round,217,red,256.2,Automotive,Indiana,207.55,Quote4666
won,12/2/16,Fixed Long,24,medium,round,143.5,red,220.85,Furniture,New York,197.05,Quote4667
won,12/2/16,Fixed Long,147,large,round,143.5,red,177.45,Furniture,New York,197.05,Quote4668
won,12/2/16,Fixed Long,28,medium,round,143.5,red,220.85,Furniture,New York,197.05,Quote4669
lost,10/26/17,Fixed Long,238,large,round,217,red,278.95,Automotive,Indiana,207.55,Quote4670
won,12/2/16,Fixed Long,50,large,round,143.5,red,190.96,Furniture,New York,197.05,Quote4671
lost,10/26/17,Fixed Long,23,large,round,217,red,283.5,Automotive,Indiana,207.55,Quote4672
won,12/2/16,Fixed Long,166,medium,round,143.5,red,189.35,Furniture,New York,197.05,Quote4673
lost,10/26/17,Fixed Long,18,large,round,217,red,266.7,Automotive,Indiana,207.55,Quote4674
won,12/11/17,Fixed Long,80,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4675
lost,10/26/17,Fixed Long,7,large,round,217,red,287.7,Automotive,Indiana,207.55,Quote4676
lost,10/26/17,Fixed Long,440,large,round,217,red,252.7,Automotive,Indiana,207.55,Quote4677
lost,10/26/17,Fixed Long,80,large,round,217,red,256.2,Automotive,Indiana,207.55,Quote4678
lost,12/15/17,Variable Medium,80,medium,round,213.15,red,264.25,Construction,Indiana,220.5,Quote4679
lost,12/15/17,Variable Medium,32,medium,round,213.15,red,267.75,Construction,Indiana,220.5,Quote4680
lost,12/15/17,Variable Medium,24,medium,round,213.15,red,264.25,Construction,Indiana,220.5,Quote4681
won,1/19/17,Variable Medium,8,medium,round,182.35,red,256.9,Construction,Ohio,219.1,Quote4682
won,1/19/17,Variable Medium,272,large,round,182.35,red,256.9,Construction,Ohio,219.1,Quote4683
lost,12/15/17,Variable Medium,48,medium,round,213.15,red,260.75,Construction,Indiana,220.5,Quote4684
won,1/19/17,Variable Medium,280,large,round,182.35,red,270.9,Construction,Ohio,219.1,Quote4685
won,1/19/17,Variable Medium,80,medium,round,182.35,red,237.65,Construction,Ohio,219.1,Quote4686
won,1/19/17,Variable Medium,8,large,round,182.35,red,260.4,Construction,Ohio,219.1,Quote4687
won,1/19/17,Variable Medium,164,large,round,182.35,red,270.9,Construction,Ohio,219.1,Quote4688
won,1/19/17,Variable Medium,80,medium,round,182.35,red,239.4,Construction,Ohio,219.1,Quote4689
lost,11/7/16,Fixed Long,1200,large,round,207.2,red,246.4,Automotive,Indiana,168.35,Quote4690
lost,11/7/16,Fixed Long,1200,large,round,207.2,red,246.4,Automotive,New York,168.35,Quote4691
lost,12/15/17,Variable Medium,8,medium,round,213.15,red,264.25,Construction,Indiana,220.5,Quote4692
won,12/11/17,Fixed Long,280,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4693
lost,12/15/17,Variable Medium,56,medium,round,213.15,red,257.25,Construction,Indiana,220.5,Quote4694
lost,12/15/17,Variable Medium,80,medium,round,213.15,red,257.25,Construction,Indiana,220.5,Quote4695
won,10/23/17,Fixed Long,95,medium,round,216.86,red,275.226,Automotive,Ohio,202.3,Quote4696
won,10/23/17,Fixed Long,7,medium,round,216.86,red,278.726,Automotive,Ohio,202.3,Quote4697
won,10/23/17,Fixed Long,15,medium,round,216.86,red,278.726,Automotive,Ohio,202.3,Quote4698
won,1/4/17,Variable Medium,24,large,round,182.35,red,252.7,Automotive,New York,208.95,Quote4699
won,7/17/17,Variable Medium,18,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4700
won,7/17/17,Variable Medium,9,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4701
won,7/17/17,Variable Medium,9,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4702
won,7/17/17,Variable Medium,9,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4703
won,7/17/17,Variable Medium,80,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4704
won,7/17/17,Variable Medium,40,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4705
won,10/23/17,Fixed Long,514,medium,round,216.86,red,282.226,Automotive,Ohio,202.3,Quote4706
won,7/17/17,Variable Medium,16,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4707
won,7/17/17,Variable Medium,16,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4708
won,7/17/17,Variable Medium,16,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4709
won,7/17/17,Variable Medium,9,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4710
won,7/17/17,Variable Medium,26,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4711
won,7/17/17,Variable Medium,9,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4712
won,7/17/17,Variable Medium,18,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4713
won,7/17/17,Variable Medium,24,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4714
won,7/17/17,Variable Medium,24,large,round,211.75,red,247.1,Agriculture,Indiana,214.2,Quote4715
won,10/23/17,Fixed Long,26,medium,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4716
won,7/17/17,Variable Medium,46,large,round,216.3,red,259,Agriculture,Indiana,214.2,Quote4717
won,7/17/17,Variable Medium,46,large,round,216.3,red,259,Agriculture,Indiana,214.2,Quote4718
won,7/17/17,Variable Medium,46,large,round,216.3,red,259,Agriculture,Indiana,214.2,Quote4719
won,7/17/17,Variable Medium,46,large,round,216.3,red,259,Agriculture,Indiana,214.2,Quote4720
won,10/28/16,Variable Long,312,medium,round,143.5,red,196.42,Furniture,New York,164.15,Quote4721
won,10/28/16,Variable Long,363,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4722
won,10/28/16,Variable Long,21,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4723
won,10/28/16,Variable Long,207,medium,round,143.5,red,196.42,Furniture,New York,164.15,Quote4724
won,10/28/16,Variable Long,255,medium,round,143.5,red,196.42,Furniture,New York,164.15,Quote4725
won,10/23/17,Fixed Long,138,medium,round,216.86,red,264.726,Automotive,Ohio,202.3,Quote4726
won,10/28/16,Variable Long,43,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4727
won,10/28/16,Variable Long,18,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4728
won,10/28/16,Variable Long,12,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4729
won,10/28/16,Variable Long,23,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4730
won,10/28/16,Variable Long,53,medium,round,143.5,red,196.42,Furniture,New York,164.15,Quote4731
won,10/23/17,Fixed Long,1584,medium,round,216.86,red,264.726,Automotive,Ohio,202.3,Quote4732
won,10/28/16,Variable Long,7,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4733
won,10/28/16,Variable Long,92,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4734
won,10/28/16,Variable Long,222,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4735
won,10/28/16,Variable Long,36,medium,round,143.5,red,196.42,Furniture,New York,164.15,Quote4736
won,10/23/17,Fixed Long,245,medium,round,216.86,red,264.726,Automotive,Ohio,202.3,Quote4737
won,12/11/17,Fixed Long,116,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4738
won,10/23/17,Fixed Long,26,medium,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4739
won,10/23/17,Fixed Long,2,medium,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4740
won,10/23/17,Fixed Long,2,medium,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4741
won,10/28/16,Variable Long,200,medium,round,143.5,red,206.29,Furniture,New York,164.15,Quote4742
won,10/28/16,Variable Long,108,medium,round,143.5,red,206.29,Furniture,New York,164.15,Quote4743
won,10/28/16,Variable Long,40,medium,round,143.5,red,209.09,Furniture,New York,164.15,Quote4744
won,10/28/16,Variable Long,40,medium,round,143.5,red,209.09,Automotive,New York,164.15,Quote4745
won,10/23/17,Fixed Long,16,medium,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4746
won,10/28/16,Variable Long,179,medium,round,143.5,red,199.15,Furniture,New York,164.15,Quote4747
won,10/23/17,Fixed Long,255,medium,round,216.86,red,264.726,Automotive,Ohio,202.3,Quote4748
won,10/28/16,Variable Long,179,medium,round,143.5,red,199.15,Furniture,New York,164.15,Quote4749
won,10/28/16,Variable Long,178,medium,round,143.5,red,197.4,Furniture,New York,164.15,Quote4750
won,10/28/16,Variable Long,178,medium,round,143.5,red,197.4,Furniture,New York,164.15,Quote4751
won,10/28/16,Variable Long,73,medium,round,143.5,red,199.15,Furniture,New York,164.15,Quote4752
won,10/28/16,Variable Long,73,medium,round,143.5,red,199.15,Furniture,New York,164.15,Quote4753
won,10/23/17,Fixed Long,911,medium,round,216.86,red,264.726,Automotive,Ohio,202.3,Quote4754
won,10/28/16,Variable Long,560,large,round,143.5,red,222.25,Furniture,New York,164.15,Quote4755
won,10/28/16,Variable Long,742,large,round,143.5,red,220.5,Furniture,New York,164.15,Quote4756
won,10/28/16,Variable Long,69,large,round,143.5,red,222.25,Furniture,New York,164.15,Quote4757
won,10/28/16,Variable Long,23,large,round,143.5,red,222.25,Furniture,New York,164.15,Quote4758
won,10/28/16,Variable Long,84,large,round,143.5,red,220.5,Furniture,New York,164.15,Quote4759
won,10/28/16,Variable Long,27,large,round,143.5,red,220.5,Furniture,New York,164.15,Quote4760
won,10/28/16,Variable Long,176,large,round,143.5,red,222.25,Furniture,New York,164.15,Quote4761
won,10/23/17,Fixed Long,212,large,round,216.86,red,264.726,Automotive,Ohio,202.3,Quote4762
won,10/28/16,Variable Long,81,large,round,143.5,red,222.25,Furniture,New York,164.15,Quote4763
won,10/28/16,Variable Long,320,large,round,143.5,red,222.25,Furniture,New York,164.15,Quote4764
won,10/28/16,Variable Long,256,large,round,143.5,red,220.5,Furniture,New York,164.15,Quote4765
won,10/23/17,Fixed Long,52,large,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4766
won,10/28/16,Variable Long,69,large,round,143.5,red,224.21,Furniture,New York,164.15,Quote4767
won,10/23/17,Fixed Long,268,large,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4768
won,10/23/17,Fixed Long,21,large,round,216.86,red,268.226,Automotive,Ohio,202.3,Quote4769
won,10/28/16,Variable Long,72,medium,round,143.5,red,196.42,Furniture,New York,164.15,Quote4770
won,10/28/16,Variable Long,212,large,round,143.5,red,189.42,Furniture,New York,164.15,Quote4771
won,12/11/17,Fixed Long,116,large,round,211.4,red,262.64,Automotive,Ohio,218.75,Quote4772
won,10/23/17,Fixed Long,1138,medium,round,216.86,red,275.226,Automotive,Ohio,202.3,Quote4773
won,10/28/16,Variable Long,102,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4774
won,10/28/16,Variable Long,42,medium,round,143.5,red,199.22,Furniture,New York,164.15,Quote4775
won,9/27/16,Variable Medium,32,large,round,147,red,223.86,Automotive,Illinois,180.95,Quote4776
won,9/27/16,Variable Medium,32,medium,round,141.75,red,224.56,Automotive,Illinois,180.95,Quote4777
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4778
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4779
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4780
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4781
won,9/27/16,Variable Medium,32,large,round,141.75,red,204.47,Automotive,Illinois,180.95,Quote4782
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4783
won,9/27/16,Variable Medium,32,large,round,141.75,red,204.47,Automotive,Illinois,180.95,Quote4784
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4785
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4786
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4787
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4788
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4789
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4790
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4791
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4792
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4793
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4794
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4795
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4796
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4797
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4798
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4799
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4800
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4801
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4802
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4803
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4804
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4805
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4806
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4807
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4808
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4809
won,9/27/16,Variable Medium,32,large,round,141.75,red,206.22,Automotive,Illinois,180.95,Quote4810
